tweet_id,user_id,username,text,like_count,retweet_count,location,creation_date_time
1502970642479595529,1313422050749538305,Flet56109823,the same energy you have to promote these vaccine to the people you are leading is the same energy we need from you about Pfizer recent document doing that is trending Leading us in your confidence,0,0,No Location,2022-03-13
1502970624725368842,203766765,flexgirl9,52 Australia’s Health Minister Greg Hunt accepts ATAGI medical advice People under 60 will now be offered the Pfizer vaccine We will move to open access to Pfizer immediately for 40 to 59-year-olds auspol,1,0,Always near water ,2022-03-13
1502970565493026816,175925790,angel100359,Pfizer advising the SEC of risk associated with their business,1,1,"Tulsa, OK",2022-03-13
1502970559910481925,831434266777047040,sheryl59514812,Pfizer documents do your jobs,0,0,No Location,2022-03-13
1502970544987144193,1248465112517599235,mariveroc2,The Pfizer documents via,0,0,No Location,2022-03-13
1502970440360288262,3183125518,denipii13,The CEO of pfizer saying he’s surprised they went with mRNA vaccine since so little was known at the time,0,0,No Location,2022-03-13
1502970414796001282,2188781715,theigtheist,He specifically stated that he wasn’t short on Pfizer,0,0,"England, United Kingdom",2022-03-13
1502970277881606146,540300620,mpc_xetts,He admitted he was wrong in that video in a subsequent release He may appear in the know to the average lay person but he makes many mistakes His review of the Pfizer data had a number of big errors,0,0,No Location,2022-03-13
1502970229575540737,1439608191449501697,DavidRo74644783,Why Bernie are you an insider trading executive now Why do you own Tesla stock Pfizer stock Moderna stock And why are you concerned about Starbucks investments You sound like a old communist who only wants government coffee so you can profit Go away 2022 coming soon,1,0,No Location,2022-03-13
1502970212102070280,1421786655908847617,Dezikr1,GOOD LUCK WITH THAT,0,0,No Location,2022-03-13
1502970179306749957,448587735,VERBAL_CHANCLA,Think I still might have preferred it to my two shot Pfizer,0,0,Burque Baby,2022-03-13
1502970113020080137,1225765833764474881,Judy20894231,I’m tripled vaxxed with Pfizer and I have never had Covid 🤞🏾,0,0,No Location,2022-03-13
1502970087317385219,1501557607642841088,Tracey15452450,Edward Dowd The FDA Was In on the Fraud—Pfizer and the Government Bought Out the Media [VIDEO,1,0,No Location,2022-03-13
1502970009446133764,1425358522875715584,mcquade_stuart,Well at least with Russian Roulette that's a shot you have a 5 out of 6 chance of surviving unlike say the Pfizer shot,0,0,No Location,2022-03-13
1502970008388915206,1147222348996759552,Garrett66303817,Intracellular Reverse Transcription of Pfizer BioNTech COVID19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line vaccineinjuries VaccineSideEffects vaccine,0,0,Malta,2022-03-13
